domain,path,chars,bytes,words,lines
20rooms.fi,scraped/20rooms.fi.txt,51,51,8,1
23knots.com,scraped/23knots.com.txt,225,225,43,14
247company.fi,scraped/247company.fi.txt,510,519,55,2
247eristys.fi,scraped/247eristys.fi.txt,50,50,8,1
24apps.online,scraped/24apps.online.txt,1233,1265,129,18
24center.fi,scraped/24center.fi.txt,4995,5211,590,55
24hinaus.fi,scraped/24hinaus.fi.txt,51,51,8,1
24housing.com,scraped/24housing.com.txt,5859,6119,649,58
24i.com,scraped/24i.com.txt,835,835,113,15
24k.fi,scraped/24k.fi.txt,2022,2131,216,16
24pesula.fi,scraped/24pesula.fi.txt,145,151,20,2
24rent.fi,scraped/24rent.fi.txt,2720,2805,315,32
24safety.fi,scraped/24safety.fi.txt,296,304,33,3
24varasto.fi,scraped/24varasto.fi.txt,979,1011,106,14
2727350.fi,scraped/2727350.fi.txt,2232,2360,245,13
27crags.com,scraped/27crags.com.txt,25251,25346,4147,177
2degrees.fi,scraped/2degrees.fi.txt,785,787,119,4
2dsfinland.fi,scraped/2dsfinland.fi.txt,4944,4964,651,78
2fastblade.com,scraped/2fastblade.com.txt,483,506,63,8
2four1.fi,scraped/2four1.fi.txt,48,48,8,2
2kindminds.fi,scraped/2kindminds.fi.txt,10107,10116,1680,72
2lm.fi,scraped/2lm.fi.txt,51,51,8,1
2loops.fi,scraped/2loops.fi.txt,616,638,62,13
2nd-insight.com,scraped/2nd-insight.com.txt,2356,2436,263,23
2ndfeet.store,scraped/2ndfeet.store.txt,88,90,13,2
2ndgeneration.fi,scraped/2ndgeneration.fi.txt,2484,2573,261,18
2ndhomes.fi,scraped/2ndhomes.fi.txt,370,373,38,3
2ndserve.pro,scraped/2ndserve.pro.txt,266,270,48,4
2ns.fi,scraped/2ns.fi.txt,744,778,78,9
2sides.biz,scraped/2sides.biz.txt,51,51,8,2
2ssports.fi,scraped/2ssports.fi.txt,51,51,8,1
2upgolfagency.com,scraped/2upgolfagency.com.txt,2401,2435,394,22
2xconsulting.fi,scraped/2xconsulting.fi.txt,1581,1597,218,44
2xdevelopment.fi,scraped/2xdevelopment.fi.txt,101,104,11,2
30neli_t_.fi,scraped/30neli_t_.fi.txt,51,51,8,1
316.fi,scraped/316.fi.txt,51,51,8,1
31holidays.com,scraped/31holidays.com.txt,167,195,19,8
321palvelut.fi,scraped/321palvelut.fi.txt,917,969,77,18
325media.net,scraped/325media.net.txt,1036,1055,174,7
33rpm.fi,scraped/33rpm.fi.txt,51,51,8,1
33tech.fi,scraped/33tech.fi.txt,51,51,8,1
358.fi,scraped/358.fi.txt,346,346,58,5
360astetta.com,scraped/360astetta.com.txt,14,17,2,1
360finland.fi,scraped/360finland.fi.txt,622,644,65,10
360kuvapalvelu.fi,scraped/360kuvapalvelu.fi.txt,244,253,26,2
360palvelut.fi,scraped/360palvelut.fi.txt,51,51,8,1
360solutions.fi,scraped/360solutions.fi.txt,235,239,19,7
360swim.com,scraped/360swim.com.txt,1191,1191,210,18
365-kiinteistokeskus.fi,scraped/365-kiinteistokeskus.fi.txt,1612,1676,184,21
38service.fi,scraped/38service.fi.txt,544,558,64,5
3aservice.fi,scraped/3aservice.fi.txt,4127,4257,462,24
3awater.com,scraped/3awater.com.txt,2975,2989,430,31
3d.fi,scraped/3d.fi.txt,1580,1580,254,27
3dconsulting.fi,scraped/3dconsulting.fi.txt,89,89,17,1
3dee.fi,scraped/3dee.fi.txt,51,51,8,1
3dfarmi.fi,scraped/3dfarmi.fi.txt,1423,1482,149,5
3dhacklin.com,scraped/3dhacklin.com.txt,51,51,8,1
3digital.fi,scraped/3digital.fi.txt,132,132,13,2
3dkauppa.com,scraped/3dkauppa.com.txt,2710,2791,312,26
3dkoppi.fi,scraped/3dkoppi.fi.txt,1817,1917,187,12
3dolli.fi,scraped/3dolli.fi.txt,1173,1227,123,6
3dprinno.fi,scraped/3dprinno.fi.txt,248,254,24,3
3dprintingfarm.fi,scraped/3dprintingfarm.fi.txt,33,33,6,1
3dsolidi.com,scraped/3dsolidi.com.txt,45,45,7,2
3dstep.fi,scraped/3dstep.fi.txt,1679,1722,164,17
3dtalo.fi,scraped/3dtalo.fi.txt,3597,3707,362,48
3dtech.fi,scraped/3dtech.fi.txt,1263,1302,143,11
3dvestment.com,scraped/3dvestment.com.txt,666,693,67,12
3engineers.fi,scraped/3engineers.fi.txt,1670,1752,208,32
3flash.fi,scraped/3flash.fi.txt,236,246,23,2
3hd.fi,scraped/3hd.fi.txt,1372,1393,185,13
3hgr.fi,scraped/3hgr.fi.txt,682,692,77,12
3horisontti.com,scraped/3horisontti.com.txt,1774,1792,302,24
3j.fi,scraped/3j.fi.txt,91,92,8,2
3k-rakennus.fi,scraped/3k-rakennus.fi.txt,1206,1232,124,19
3k-yhtiot.net,scraped/3k-yhtiot.net.txt,469,494,47,3
3kaveria.fi,scraped/3kaveria.fi.txt,499,530,57,3
3leducation.net,scraped/3leducation.net.txt,5534,5703,606,30
3mar.fi,scraped/3mar.fi.txt,51,51,8,1
3nine.fi,scraped/3nine.fi.txt,1113,1157,164,8
3pl.fi,scraped/3pl.fi.txt,306,318,33,1
3pool.fi,scraped/3pool.fi.txt,830,856,86,8
3ptransportation.fi,scraped/3ptransportation.fi.txt,7422,7576,1272,82
3pulse.com,scraped/3pulse.com.txt,17,17,4,1
3rdrailmusic.fi,scraped/3rdrailmusic.fi.txt,712,726,87,4
3ssolutions.org,scraped/3ssolutions.org.txt,51,51,8,1
3stepdetailing.fi,scraped/3stepdetailing.fi.txt,257,260,29,8
3stepit.com,scraped/3stepit.com.txt,1910,1922,284,32
3t-rakennus.fi,scraped/3t-rakennus.fi.txt,518,528,57,4
3tscapital.com,scraped/3tscapital.com.txt,624,624,90,6
3wm.fi,scraped/3wm.fi.txt,51,51,8,1
404found.fi,scraped/404found.fi.txt,51,51,8,1
404visio.fi,scraped/404visio.fi.txt,50,50,8,2
41engine.com,scraped/41engine.com.txt,51,51,8,1
42lynx.com,scraped/42lynx.com.txt,343,349,40,4
45invest.fi,scraped/45invest.fi.txt,622,653,73,6
45special.com,scraped/45special.com.txt,123,126,20,5
490.fi,scraped/490.fi.txt,803,804,120,8
4aalto.fi,scraped/4aalto.fi.txt,239,252,29,2
4astetta.fi,scraped/4astetta.fi.txt,684,741,69,8
4c.fi,scraped/4c.fi.txt,554,575,55,3
4catering.fi,scraped/4catering.fi.txt,3471,3602,394,39
4dbarn.com,scraped/4dbarn.com.txt,242,242,40,2
4doptimi.fi,scraped/4doptimi.fi.txt,4357,4569,468,22
4dream.fi,scraped/4dream.fi.txt,2861,2991,318,35
4event.fi,scraped/4event.fi.txt,1634,1682,186,30
4farms.fi,scraped/4farms.fi.txt,51,51,8,1
4food.fi,scraped/4food.fi.txt,51,51,8,1
4front.fi,scraped/4front.fi.txt,385,385,49,3
4fysio.fi,scraped/4fysio.fi.txt,51,51,8,1
4given.fi,scraped/4given.fi.txt,13,13,2,1
4h.fi,scraped/4h.fi.txt,2305,2411,253,28
4i.fi,scraped/4i.fi.txt,110,110,12,1
4install.fi,scraped/4install.fi.txt,828,863,95,11
4it.fi,scraped/4it.fi.txt,210,218,17,6
4kaad.com,scraped/4kaad.com.txt,1548,1550,214,27
