domain,lang,chars,english,source_path,english_path
3dvestment.com,fi,666,False,scraped/3dvestment.com.txt,
3engineers.fi,fi,1670,False,scraped/3engineers.fi.txt,
3flash.fi,fi,236,False,scraped/3flash.fi.txt,
3hd.fi,en,1372,True,scraped/3hd.fi.txt,english_only/3hd.fi.txt
3hgr.fi,fi,682,False,scraped/3hgr.fi.txt,
3horisontti.com,en,1774,True,scraped/3horisontti.com.txt,english_only/3horisontti.com.txt
3j.fi,fi,91,False,scraped/3j.fi.txt,
3k-rakennus.fi,fi,1206,False,scraped/3k-rakennus.fi.txt,
3k-yhtiot.net,fi,469,False,scraped/3k-yhtiot.net.txt,
3kaveria.fi,fi,499,False,scraped/3kaveria.fi.txt,
3leducation.net,fi,5534,False,scraped/3leducation.net.txt,
3mar.fi,blocked,51,False,scraped/3mar.fi.txt,
3nine.fi,sv,1113,False,scraped/3nine.fi.txt,
3pl.fi,fi,306,False,scraped/3pl.fi.txt,
3pool.fi,fi,830,False,scraped/3pool.fi.txt,
3ptransportation.fi,en,7422,True,scraped/3ptransportation.fi.txt,english_only/3ptransportation.fi.txt
3pulse.com,short,17,False,scraped/3pulse.com.txt,
3rdrailmusic.fi,fi,712,False,scraped/3rdrailmusic.fi.txt,
3ssolutions.org,blocked,51,False,scraped/3ssolutions.org.txt,
3stepdetailing.fi,fi,257,False,scraped/3stepdetailing.fi.txt,
3stepit.com,en,1910,True,scraped/3stepit.com.txt,english_only/3stepit.com.txt
3t-rakennus.fi,fi,518,False,scraped/3t-rakennus.fi.txt,
3tscapital.com,en,624,True,scraped/3tscapital.com.txt,english_only/3tscapital.com.txt
3wm.fi,blocked,51,False,scraped/3wm.fi.txt,
404found.fi,blocked,51,False,scraped/404found.fi.txt,
404visio.fi,en,50,True,scraped/404visio.fi.txt,english_only/404visio.fi.txt
41engine.com,blocked,51,False,scraped/41engine.com.txt,
42lynx.com,fi,343,False,scraped/42lynx.com.txt,
45invest.fi,fi,622,False,scraped/45invest.fi.txt,
45special.com,fi,123,False,scraped/45special.com.txt,
490.fi,en,803,True,scraped/490.fi.txt,english_only/490.fi.txt
4aalto.fi,fi,239,False,scraped/4aalto.fi.txt,
4astetta.fi,fi,684,False,scraped/4astetta.fi.txt,
4c.fi,fi,554,False,scraped/4c.fi.txt,
4catering.fi,fi,3471,False,scraped/4catering.fi.txt,
4dbarn.com,en,242,True,scraped/4dbarn.com.txt,english_only/4dbarn.com.txt
4doptimi.fi,fi,4357,False,scraped/4doptimi.fi.txt,
4dream.fi,fi,2861,False,scraped/4dream.fi.txt,
4event.fi,fi,1634,False,scraped/4event.fi.txt,
4farms.fi,blocked,51,False,scraped/4farms.fi.txt,
4food.fi,blocked,51,False,scraped/4food.fi.txt,
4front.fi,en,385,True,scraped/4front.fi.txt,english_only/4front.fi.txt
4fysio.fi,blocked,51,False,scraped/4fysio.fi.txt,
4given.fi,short,13,False,scraped/4given.fi.txt,
4h.fi,fi,2305,False,scraped/4h.fi.txt,
4i.fi,fi,110,False,scraped/4i.fi.txt,
4install.fi,fi,828,False,scraped/4install.fi.txt,
4it.fi,fi,210,False,scraped/4it.fi.txt,
4kaad.com,en,1548,True,scraped/4kaad.com.txt,english_only/4kaad.com.txt
4kids.fi,en,27,True,scraped/4kids.fi.txt,english_only/4kids.fi.txt
4learning.fi,en,1767,True,scraped/4learning.fi.txt,english_only/4learning.fi.txt
4nred.com,blocked,51,False,scraped/4nred.com.txt,
4rr.fi,fi,1722,False,scraped/4rr.fi.txt,
4safe.fi,fi,2068,False,scraped/4safe.fi.txt,
4safety.fi,fi,3657,False,scraped/4safety.fi.txt,
4sail.fi,fi,645,False,scraped/4sail.fi.txt,
4spalvelut.fi,fi,4809,False,scraped/4spalvelut.fi.txt,
4straction.com,en,1467,True,scraped/4straction.com.txt,english_only/4straction.com.txt
4ts.com,en,861,True,scraped/4ts.com.txt,english_only/4ts.com.txt
4tturva.fi,blocked,51,False,scraped/4tturva.fi.txt,
4u2.fi,fi,829,False,scraped/4u2.fi.txt,
4uprofit.fi,en,239,True,scraped/4uprofit.fi.txt,english_only/4uprofit.fi.txt
4works.fi,fi,4345,False,scraped/4works.fi.txt,
4x4parts.fi,en,980,True,scraped/4x4parts.fi.txt,english_only/4x4parts.fi.txt
4x4shop.fi,fi,2610,False,scraped/4x4shop.fi.txt,
4xj.fi,fi,37,False,scraped/4xj.fi.txt,
5by5.fi,fi,4610,False,scraped/5by5.fi.txt,
5thwavebrands.com,en,3248,True,scraped/5thwavebrands.com.txt,english_only/5thwavebrands.com.txt
5tl.fi,fi,833,False,scraped/5tl.fi.txt,
60100.fi,fi,711,False,scraped/60100.fi.txt,
60degreesnorth.fi,fi,4421,False,scraped/60degreesnorth.fi.txt,
61n.fi,fi,5961,False,scraped/61n.fi.txt,
61north.fi,en,26,True,scraped/61north.fi.txt,english_only/61north.fi.txt
624.fi,fi,637,False,scraped/624.fi.txt,
62north.net,en,671,True,scraped/62north.net.txt,english_only/62north.net.txt
65security.fi,blocked,51,False,scraped/65security.fi.txt,
67pictures.com,en,278,True,scraped/67pictures.com.txt,english_only/67pictures.com.txt
69tattoo.com,en,91,True,scraped/69tattoo.com.txt,english_only/69tattoo.com.txt
6dplanner.com,fi,16338,False,scraped/6dplanner.com.txt,
6dtape.com,en,4064,True,scraped/6dtape.com.txt,english_only/6dtape.com.txt
6senseinnovations.ai,fi,2435,False,scraped/6senseinnovations.ai.txt,
6t.fi,fi,355,False,scraped/6t.fi.txt,
7-taivas.com,fi,1182,False,scraped/7-taivas.com.txt,
7030digital.com,fi,2062,False,scraped/7030digital.com.txt,
70north.fi,fi,2648,False,scraped/70north.fi.txt,
720.io,fi,475,False,scraped/720.io.txt,
73health.fi,en,4480,True,scraped/73health.fi.txt,english_only/73health.fi.txt
75pharmagroup.com,en,3473,True,scraped/75pharmagroup.com.txt,english_only/75pharmagroup.com.txt
78import.fi,blocked,51,False,scraped/78import.fi.txt,
7ense.fi,en,74,True,scraped/7ense.fi.txt,english_only/7ense.fi.txt
7mod.fi,fi,67,False,scraped/7mod.fi.txt,
7n.com,en,828,True,scraped/7n.com.txt,english_only/7n.com.txt
7veljesta.fi,fi,38,False,scraped/7veljesta.fi.txt,
8-bit-sheep.com,en,20036,True,scraped/8-bit-sheep.com.txt,english_only/8-bit-sheep.com.txt
8-production.fi,fi,431,False,scraped/8-production.fi.txt,
82service.fi,fi,1851,False,scraped/82service.fi.txt,
88pipes.fi,fi,1348,False,scraped/88pipes.fi.txt,
8aisti.com,fi,4707,False,scraped/8aisti.com.txt,
8bitbrewing.fi,fi,251,False,scraped/8bitbrewing.fi.txt,
8raita.fi,en,4612,True,scraped/8raita.fi.txt,english_only/8raita.fi.txt
8viikkoa.fi,fi,8342,False,scraped/8viikkoa.fi.txt,
8wave.ai,en,6012,True,scraped/8wave.ai.txt,english_only/8wave.ai.txt
9-hanka.fi,fi,3191,False,scraped/9-hanka.fi.txt,
99motors.fi,fi,1066,False,scraped/99motors.fi.txt,
9core.one,blocked,51,False,scraped/9core.one.txt,
9rturva.fi,blocked,51,False,scraped/9rturva.fi.txt,
9si.fi,fi,88,False,scraped/9si.fi.txt,
9solutions.fi,fi,1032,False,scraped/9solutions.fi.txt,
9xx-parts.com,fi,748,False,scraped/9xx-parts.com.txt,
_k_ss_hk_.fi,fi,1748,False,scraped/_k_ss_hk_.fi.txt,
_ma.fi,blocked,51,False,scraped/_ma.fi.txt,
a-autopalvelu.com,fi,616,False,scraped/a-autopalvelu.com.txt,
a-comptor.fi,blocked,51,False,scraped/a-comptor.fi.txt,
a-cx.com,en,1284,True,scraped/a-cx.com.txt,english_only/a-cx.com.txt
a-eristys.fi,fi,320,False,scraped/a-eristys.fi.txt,
a-fysitiimi.fi,fi,514,False,scraped/a-fysitiimi.fi.txt,
a-hammas.fi,fi,6174,False,scraped/a-hammas.fi.txt,
a-isannointi.fi,fi,4701,False,scraped/a-isannointi.fi.txt,
a-kirppis.fi,fi,1703,False,scraped/a-kirppis.fi.txt,
a-klinikka.fi,fi,1585,False,scraped/a-klinikka.fi.txt,
a-konsultit.fi,fi,1928,False,scraped/a-konsultit.fi.txt,
a-kumppanit.fi,en,87,True,scraped/a-kumppanit.fi.txt,english_only/a-kumppanit.fi.txt
a-kupsu.com,fi,42,False,scraped/a-kupsu.com.txt,
a-legal.fi,fi,1656,False,scraped/a-legal.fi.txt,
a-lukko.fi,blocked,51,False,scraped/a-lukko.fi.txt,
a-metsa.fi,fi,1046,False,scraped/a-metsa.fi.txt,
a-moottori.com,fi,133,False,scraped/a-moottori.com.txt,
a-nostin.fi,blocked,51,False,scraped/a-nostin.fi.txt,
a-o.fi,fi,2329,False,scraped/a-o.fi.txt,
a-palojoki.fi,fi,477,False,scraped/a-palojoki.fi.txt,
a-pinta.fi,fi,429,False,scraped/a-pinta.fi.txt,
a-pipe.fi,fi,2141,False,scraped/a-pipe.fi.txt,
a-powersystems.fi,fi,833,False,scraped/a-powersystems.fi.txt,
a-print.fi,blocked,51,False,scraped/a-print.fi.txt,
a-rakennusniemela.fi,en,223,True,scraped/a-rakennusniemela.fi.txt,english_only/a-rakennusniemela.fi.txt
a-s.fi,fi,258,False,scraped/a-s.fi.txt,
a-spa.fi,fi,1682,False,scraped/a-spa.fi.txt,
a-studiokampaamo.fi,blocked,51,False,scraped/a-studiokampaamo.fi.txt,
a-tekniikka.fi,blocked,51,False,scraped/a-tekniikka.fi.txt,
a-tomaatti.fi,fi,375,False,scraped/a-tomaatti.fi.txt,
a-ttiimi.fi,fi,2155,False,scraped/a-ttiimi.fi.txt,
a-valitys.fi,fi,1694,False,scraped/a-valitys.fi.txt,
a-vari.fi,blocked,51,False,scraped/a-vari.fi.txt,
a-volt.fi,fi,1136,False,scraped/a-volt.fi.txt,
a-ykkonen.fi,fi,1012,False,scraped/a-ykkonen.fi.txt,
a110p.com,en,2476,True,scraped/a110p.com.txt,english_only/a110p.com.txt
a1arkkitehdit.fi,fi,358,False,scraped/a1arkkitehdit.fi.txt,
a1autovari.fi,fi,506,False,scraped/a1autovari.fi.txt,
a1ayn.com,en,455,True,scraped/a1ayn.com.txt,english_only/a1ayn.com.txt
a1lvihuolto.fi,fi,1681,False,scraped/a1lvihuolto.fi.txt,
a1media.fi,fi,2258,False,scraped/a1media.fi.txt,
a1sahko.fi,fi,478,False,scraped/a1sahko.fi.txt,
a1tilit.com,fi,576,False,scraped/a1tilit.com.txt,
a2.fi,fi,686,False,scraped/a2.fi.txt,
a2b.fi,fi,1103,False,scraped/a2b.fi.txt,
a2safe.com,blocked,51,False,scraped/a2safe.com.txt,
a4rakennuspalvelu.fi,blocked,51,False,scraped/a4rakennuspalvelu.fi.txt,
a4tulosta.fi,blocked,51,False,scraped/a4tulosta.fi.txt,
aa-ahtola.fi,blocked,51,False,scraped/aa-ahtola.fi.txt,
aa-lux.fi,fi,41,False,scraped/aa-lux.fi.txt,
aa-metsastys.com,fi,934,False,scraped/aa-metsastys.com.txt,
aa-r.fi,en,1647,True,scraped/aa-r.fi.txt,english_only/aa-r.fi.txt
aa-suunnittelu.fi,blocked,51,False,scraped/aa-suunnittelu.fi.txt,
aaaaec.fi,en,423,True,scraped/aaaaec.fi.txt,english_only/aaaaec.fi.txt
aaaliiderit.fi,blocked,51,False,scraped/aaaliiderit.fi.txt,
aabalance.fi,fi,7132,False,scraped/aabalance.fi.txt,
aabee.fi,fi,1211,False,scraped/aabee.fi.txt,
aaconservation.fi,fi,2582,False,scraped/aaconservation.fi.txt,
aaconsulting.fi,fi,1817,False,scraped/aaconsulting.fi.txt,
aadamaria.fi,fi,245,False,scraped/aadamaria.fi.txt,
aadra.fi,short,16,False,scraped/aadra.fi.txt,
aag.fi,blocked,51,False,scraped/aag.fi.txt,
aagahoiva.com,en,74,True,scraped/aagahoiva.com.txt,english_only/aagahoiva.com.txt
aajamedia.fi,fi,2249,False,scraped/aajamedia.fi.txt,
aajatieva.fi,fi,2283,False,scraped/aajatieva.fi.txt,
aajomedia.fi,fi,4527,False,scraped/aajomedia.fi.txt,
aakarhunen.fi,blocked,51,False,scraped/aakarhunen.fi.txt,
aake.fi,fi,161,False,scraped/aake.fi.txt,
aakea.fi,blocked,51,False,scraped/aakea.fi.txt,
aakkosto.fi,blocked,51,False,scraped/aakkosto.fi.txt,
aalaki.fi,fi,2190,False,scraped/aalaki.fi.txt,
aalaw.fi,en,1627,True,scraped/aalaw.fi.txt,english_only/aalaw.fi.txt
aalbun.com,en,2513,True,scraped/aalbun.com.txt,english_only/aalbun.com.txt
aalegato.fi,fi,881,False,scraped/aalegato.fi.txt,
aalehti.fi,fi,2944,False,scraped/aalehti.fi.txt,
aalloista.fi,fi,628,False,scraped/aalloista.fi.txt,
aallokas.fi,fi,1194,False,scraped/aallokas.fi.txt,
aallokko.pro,en,6115,True,scraped/aallokko.pro.txt,english_only/aallokko.pro.txt
aallon.fi,fi,4633,False,scraped/aallon.fi.txt,
aallonauto.com,fi,2187,False,scraped/aallonauto.com.txt,
aallonautokatsastus.fi,blocked,51,False,scraped/aallonautokatsastus.fi.txt,
aallongroup.fi,en,371,True,scraped/aallongroup.fi.txt,english_only/aallongroup.fi.txt
aallonmaalarit.fi,fi,3219,False,scraped/aallonmaalarit.fi.txt,
aallonmurtajacoaching.fi,fi,2159,False,scraped/aallonmurtajacoaching.fi.txt,
aallonmurtajafilmi.fi,fi,1216,False,scraped/aallonmurtajafilmi.fi.txt,
aalman.fi,fi,507,False,scraped/aalman.fi.txt,
aaltek.fi,fi,1651,False,scraped/aaltek.fi.txt,
aalto.fi,fi,299,False,scraped/aalto.fi.txt,
aaltoa.fi,fi,297,False,scraped/aaltoa.fi.txt,
aaltoaika.fi,blocked,51,False,scraped/aaltoaika.fi.txt,
aaltoair.fi,fi,5867,False,scraped/aaltoair.fi.txt,
aaltoajaaarioita.fi,fi,269,False,scraped/aaltoajaaarioita.fi.txt,
aaltocapital.com,en,4614,True,scraped/aaltocapital.com.txt,english_only/aaltocapital.com.txt
aaltoclean.fi,blocked,51,False,scraped/aaltoclean.fi.txt,
aaltocon.fi,blocked,51,False,scraped/aaltocon.fi.txt,
aaltoconsulting.fi,blocked,51,False,scraped/aaltoconsulting.fi.txt,
aaltoee.fi,fi,3346,False,scraped/aaltoee.fi.txt,
aaltoenergia.com,fi,50,False,scraped/aaltoenergia.com.txt,
aaltojuomat.com,en,2783,True,scraped/aaltojuomat.com.txt,english_only/aaltojuomat.com.txt
aaltolabs.com,blocked,51,False,scraped/aaltolabs.com.txt,
aaltoliike.fi,fi,611,False,scraped/aaltoliike.fi.txt,
aaltolkv.fi,fi,1255,False,scraped/aaltolkv.fi.txt,
aaltomarine.fi,blocked,51,False,scraped/aaltomarine.fi.txt,
aaltonenco.fi,fi,503,False,scraped/aaltonenco.fi.txt,
aaltopuu.fi,fi,256,False,scraped/aaltopuu.fi.txt,
aaltorakennus.fi,blocked,51,False,scraped/aaltorakennus.fi.txt,
aaltosoft.fi,blocked,51,False,scraped/aaltosoft.fi.txt,
aaltovoima.fi,fi,553,False,scraped/aaltovoima.fi.txt,
aames.fi,fi,1734,False,scraped/aames.fi.txt,
aamu.io,fi,291,False,scraped/aamu.io.txt,
aamuhoiva.fi,fi,1461,False,scraped/aamuhoiva.fi.txt,
aamumedia.fi,blocked,51,False,scraped/aamumedia.fi.txt,
aamunrusko.fi,fi,316,False,scraped/aamunrusko.fi.txt,
aamupaiva.fi,fi,496,False,scraped/aamupaiva.fi.txt,
aamupartners.com,fi,430,False,scraped/aamupartners.com.txt,
aamupirssi.fi,fi,1658,False,scraped/aamupirssi.fi.txt,
aamupublishing.fi,fi,354,False,scraped/aamupublishing.fi.txt,
aamustailtaan.fi,fi,3074,False,scraped/aamustailtaan.fi.txt,
aamustart.com,short,11,False,scraped/aamustart.com.txt,
aanekartta.fi,blocked,51,False,scraped/aanekartta.fi.txt,
aanekoskenkiinteistonhoito.fi,fi,1932,False,scraped/aanekoskenkiinteistonhoito.fi.txt,
aanekoskentuote.fi,fi,64,False,scraped/aanekoskentuote.fi.txt,
aaneseudunasunnot.fi,fi,4281,False,scraped/aaneseudunasunnot.fi.txt,
aaniahjo.fi,en,74,True,scraped/aaniahjo.fi.txt,english_only/aaniahjo.fi.txt
aaniapu.fi,fi,200,False,scraped/aaniapu.fi.txt,
aanimaa.fi,blocked,51,False,scraped/aanimaa.fi.txt,
aaniraatali.fi,fi,108,False,scraped/aaniraatali.fi.txt,
aanirasia.fi,fi,44,False,scraped/aanirasia.fi.txt,
aanivoimala.fi,en,2623,True,scraped/aanivoimala.fi.txt,english_only/aanivoimala.fi.txt
aannekoulu.fi,lt,126,False,scraped/aannekoulu.fi.txt,
aanysten.fi,fi,642,False,scraped/aanysten.fi.txt,
aapahovi.fi,fi,2023,False,scraped/aapahovi.fi.txt,
aapatalo.fi,fi,1706,False,scraped/aapatalo.fi.txt,
aapee-auto.fi,fi,781,False,scraped/aapee-auto.fi.txt,
aapelus.fi,blocked,51,False,scraped/aapelus.fi.txt,
aapiskukko.fi,fi,2182,False,scraped/aapiskukko.fi.txt,
aapla.fi,fi,1211,False,scraped/aapla.fi.txt,
aar-palvelut.fi,fi,858,False,scraped/aar-palvelut.fi.txt,
aarbike.fi,fi,1499,False,scraped/aarbike.fi.txt,
aardsoft.fi,en,887,True,scraped/aardsoft.fi.txt,english_only/aardsoft.fi.txt
aarealisointi.fi,fi,30,False,scraped/aarealisointi.fi.txt,
aarevisuals.com,fi,2180,False,scraped/aarevisuals.com.txt,
aariakammari.fi,fi,425,False,scraped/aariakammari.fi.txt,
aariasoft.com,blocked,51,False,scraped/aariasoft.com.txt,
aarimetsa.fi,fi,4155,False,scraped/aarimetsa.fi.txt,
aarnamarketing.fi,fi,1113,False,scraped/aarnamarketing.fi.txt,
aarnihealth.fi,fi,1552,False,scraped/aarnihealth.fi.txt,
aarnihenkilosto.fi,blocked,51,False,scraped/aarnihenkilosto.fi.txt,
aarnikiinteistot.fi,fi,202,False,scraped/aarnikiinteistot.fi.txt,
aarnikukko.fi,blocked,51,False,scraped/aarnikukko.fi.txt,
aarnio.fi,fi,4078,False,scraped/aarnio.fi.txt,
aarnionsahko.fi,fi,3525,False,scraped/aarnionsahko.fi.txt,
aarniooriginals.com,en,143,True,scraped/aarniooriginals.com.txt,english_only/aarniooriginals.com.txt
aarnituuli.fi,fi,838,False,scraped/aarnituuli.fi.txt,
aarnityokyky.fi,fi,1341,False,scraped/aarnityokyky.fi.txt,
aarnival.fi,fi,69,False,scraped/aarnival.fi.txt,
aarnivisuals.com,en,462,True,scraped/aarnivisuals.com.txt,english_only/aarnivisuals.com.txt
aarnkari.fi,en,90,True,scraped/aarnkari.fi.txt,english_only/aarnkari.fi.txt
aarnkor.fi,en,243,True,scraped/aarnkor.fi.txt,english_only/aarnkor.fi.txt
aarolof.fi,fi,219,False,scraped/aarolof.fi.txt,
aaronhakso.com,en,2641,True,scraped/aaronhakso.com.txt,english_only/aaronhakso.com.txt
aarre.com,fi,28,False,scraped/aarre.com.txt,
aarre.pro,fi,2305,False,scraped/aarre.pro.txt,
aarreavustajat.fi,fi,648,False,scraped/aarreavustajat.fi.txt,
aarreisannointi.fi,fi,28,False,scraped/aarreisannointi.fi.txt,
aarrejailo.fi,fi,1748,False,scraped/aarrejailo.fi.txt,
aarrekid.fi,fi,135,False,scraped/aarrekid.fi.txt,
aarrematkat.com,fi,487,False,scraped/aarrematkat.com.txt,
aarreputki.fi,fi,561,False,scraped/aarreputki.fi.txt,
aarsleffpipe.fi,fi,1764,False,scraped/aarsleffpipe.fi.txt,
aasahko.fi,fi,972,False,scraped/aasahko.fi.txt,
aasaplan.fi,fi,364,False,scraped/aasaplan.fi.txt,
aashvi.net,en,3716,True,scraped/aashvi.net.txt,english_only/aashvi.net.txt
aasiamarket.fi,fi,310,False,scraped/aasiamarket.fi.txt,
aasiholding.fi,blocked,51,False,scraped/aasiholding.fi.txt,
aasla.fi,fi,604,False,scraped/aasla.fi.txt,
aasolve.fi,fi,274,False,scraped/aasolve.fi.txt,
aastat.fi,blocked,51,False,scraped/aastat.fi.txt,
aatcreative.fi,en,868,True,scraped/aatcreative.fi.txt,english_only/aatcreative.fi.txt
aate.fi,blocked,51,False,scraped/aate.fi.txt,
aatelma.com,fi,719,False,scraped/aatelma.com.txt,
aateo.com,en,1794,True,scraped/aateo.com.txt,english_only/aateo.com.txt
aatio.fi,en,182,True,scraped/aatio.fi.txt,english_only/aatio.fi.txt
aatoimisto.fi,fi,2286,False,scraped/aatoimisto.fi.txt,
aatos.app,fi,4357,False,scraped/aatos.app.txt,
aatos.fi,en,115,True,scraped/aatos.fi.txt,english_only/aatos.fi.txt
aatos.net,en,74,True,scraped/aatos.net.txt,english_only/aatos.net.txt
aatosavustajat.fi,fi,2166,False,scraped/aatosavustajat.fi.txt,
aatoscafe.fi,fi,2333,False,scraped/aatoscafe.fi.txt,
aatoseditions.com,en,401,True,scraped/aatoseditions.com.txt,english_only/aatoseditions.com.txt
aatosklinikka.fi,fi,1249,False,scraped/aatosklinikka.fi.txt,
aatoskuntoutus.fi,blocked,51,False,scraped/aatoskuntoutus.fi.txt,
aatospaja.fi,fi,1775,False,scraped/aatospaja.fi.txt,
aatostapala.net,blocked,51,False,scraped/aatostapala.net.txt,
aatosteam.fi,fi,1114,False,scraped/aatosteam.fi.txt,
aatsinkiyhtiot.fi,fi,2273,False,scraped/aatsinkiyhtiot.fi.txt,
aatsto-takala.fi,fi,2088,False,scraped/aatsto-takala.fi.txt,
aatteella.fi,fi,2086,False,scraped/aatteella.fi.txt,
aattelu.com,fi,4565,False,scraped/aattelu.com.txt,
aattocreative.fi,fi,182,False,scraped/aattocreative.fi.txt,
aatuholaistorjunta.fi,fi,4848,False,scraped/aatuholaistorjunta.fi.txt,
aava.fi,fi,546,False,scraped/aava.fi.txt,
aavahotel.fi,fi,1437,False,scraped/aavahotel.fi.txt,
aavalevi.fi,en,11859,True,scraped/aavalevi.fi.txt,english_only/aavalevi.fi.txt
aavalex.fi,fi,2047,False,scraped/aavalex.fi.txt,
aavalines.fi,fi,328,False,scraped/aavalines.fi.txt,
aavamobile.com,en,1218,True,scraped/aavamobile.com.txt,english_only/aavamobile.com.txt
aavaohjelmistot.fi,fi,4449,False,scraped/aavaohjelmistot.fi.txt,
aavasky.fi,blocked,51,False,scraped/aavasky.fi.txt,
aavasoft.fi,blocked,51,False,scraped/aavasoft.fi.txt,
aavatalo.fi,fi,376,False,scraped/aavatalo.fi.txt,
aavatec.fi,fi,1290,False,scraped/aavatec.fi.txt,
aavatuotteet.fi,fi,326,False,scraped/aavatuotteet.fi.txt,
aavawide.com,short,13,False,scraped/aavawide.com.txt,
aavedigital.fi,fi,522,False,scraped/aavedigital.fi.txt,
aavista.com,blocked,51,False,scraped/aavista.com.txt,
aavk.fi,blocked,51,False,scraped/aavk.fi.txt,
aavmotors.fi,blocked,51,False,scraped/aavmotors.fi.txt,
aavuus.com,en,2304,True,scraped/aavuus.com.txt,english_only/aavuus.com.txt
aawee.fi,fi,842,False,scraped/aawee.fi.txt,
aazet.fi,fi,2863,False,scraped/aazet.fi.txt,
ab-auditointi.fi,fi,323,False,scraped/ab-auditointi.fi.txt,
aba.fi,en,371,True,scraped/aba.fi.txt,english_only/aba.fi.txt
abacus-cf.fi,blocked,51,False,scraped/abacus-cf.fi.txt,
abacusmedicine.com,en,1339,True,scraped/abacusmedicine.com.txt,english_only/abacusmedicine.com.txt
abako.fi,fi,1859,False,scraped/abako.fi.txt,
abast.fi,fi,235,False,scraped/abast.fi.txt,
abate.fi,fi,66,False,scraped/abate.fi.txt,
abaton.fi,blocked,51,False,scraped/abaton.fi.txt,
abau-design.com,fi,1427,False,scraped/abau-design.com.txt,
abbeylane.fi,blocked,51,False,scraped/abbeylane.fi.txt,
abbis.app,fi,278,False,scraped/abbis.app.txt,
abc-acqua.fi,fi,1355,False,scraped/abc-acqua.fi.txt,
abcenter.fi,fi,1973,False,scraped/abcenter.fi.txt,
abcgolf.fi,fi,559,False,scraped/abcgolf.fi.txt,
abcmatkatoimisto.fi,fi,11306,False,scraped/abcmatkatoimisto.fi.txt,
abcnet.fi,fi,58,False,scraped/abcnet.fi.txt,
abdpalvelut.fi,fi,2136,False,scraped/abdpalvelut.fi.txt,
abecon.fi,fi,208,False,scraped/abecon.fi.txt,
abel.fi,fi,195,False,scraped/abel.fi.txt,
abem.fi,blocked,51,False,scraped/abem.fi.txt,
abero.fi,en,1288,True,scraped/abero.fi.txt,english_only/abero.fi.txt
abetec.fi,fi,3917,False,scraped/abetec.fi.txt,
abext.fi,blocked,51,False,scraped/abext.fi.txt,
abhuskies.fi,en,88,True,scraped/abhuskies.fi.txt,english_only/abhuskies.fi.txt
abilis.fi,fi,2029,False,scraped/abilis.fi.txt,
abilita.fi,fi,259,False,scraped/abilita.fi.txt,
abilitasgroup.com,en,855,True,scraped/abilitasgroup.com.txt,english_only/abilitasgroup.com.txt
abilitycrew.fi,en,185,True,scraped/abilitycrew.fi.txt,english_only/abilitycrew.fi.txt
abillion.eu,en,478,True,scraped/abillion.eu.txt,english_only/abillion.eu.txt
ablers.fi,fi,66,False,scraped/ablers.fi.txt,
abloy.fi,fi,7856,False,scraped/abloy.fi.txt,
abnoy.fi,fi,2218,False,scraped/abnoy.fi.txt,
abo-wind.fi,fi,486,False,scraped/abo-wind.fi.txt,
aboa-advest.fi,en,3881,True,scraped/aboa-advest.fi.txt,english_only/aboa-advest.fi.txt
aboad.fi,fi,1598,False,scraped/aboad.fi.txt,
aboaip.fi,fi,2783,False,scraped/aboaip.fi.txt,
aboanet.fi,fi,6475,False,scraped/aboanet.fi.txt,
abomarineservice.com,fi,1474,False,scraped/abomarineservice.com.txt,
abomics.fi,fi,1791,False,scraped/abomics.fi.txt,
abosolutions.fi,fi,1093,False,scraped/abosolutions.fi.txt,
aboutmeds.fi,blocked,51,False,scraped/aboutmeds.fi.txt,
aboveit.fi,fi,2295,False,scraped/aboveit.fi.txt,
abracagrowth.com,en,5024,True,scraped/abracagrowth.com.txt,english_only/abracagrowth.com.txt
abraxaspublishing.com,fi,116,False,scraped/abraxaspublishing.com.txt,
abrf.ax,sv,1056,False,scraped/abrf.ax.txt,
abs1.fi,fi,1738,False,scraped/abs1.fi.txt,
absolute-north.com,en,102,True,scraped/absolute-north.com.txt,english_only/absolute-north.com.txt
absoluuttinen.fi,fi,3132,False,scraped/absoluuttinen.fi.txt,
abstone.fi,blocked,51,False,scraped/abstone.fi.txt,
absurdia.fi,fi,181,False,scraped/absurdia.fi.txt,
abtsm.se,sv,1657,False,scraped/abtsm.se.txt,
abufuad.fi,fi,1145,False,scraped/abufuad.fi.txt,
ac-tekniikka.fi,fi,1471,False,scraped/ac-tekniikka.fi.txt,
ac.fi,en,107,True,scraped/ac.fi.txt,english_only/ac.fi.txt
acacia.fi,en,214,True,scraped/acacia.fi.txt,english_only/acacia.fi.txt
acaciawellnessspa.com,fi,3783,False,scraped/acaciawellnessspa.com.txt,
academicbusinessconsulting.fi,en,608,True,scraped/academicbusinessconsulting.fi.txt,english_only/academicbusinessconsulting.fi.txt
academy.fi,fi,1544,False,scraped/academy.fi.txt,
academyofbrain.com,fi,6125,False,scraped/academyofbrain.com.txt,
acalor.fi,fi,1537,False,scraped/acalor.fi.txt,
acamedia.fi,fi,2322,False,scraped/acamedia.fi.txt,
acament.com,short,2,False,scraped/acament.com.txt,
acaos.fi,fi,3341,False,scraped/acaos.fi.txt,
acatos.fi,fi,376,False,scraped/acatos.fi.txt,
acc3ss.fi,en,99,True,scraped/acc3ss.fi.txt,english_only/acc3ss.fi.txt
accecium.com,fi,1384,False,scraped/accecium.com.txt,
